Map URL,Language,Pronunciation,Introduction,Catalogue items,Synonyms,Dialects,Common words,AIATSIS code,AIATSIS URL,Area information,Locations,Coordinates 1,Coordinates 2,Coordinates 3,Coordinates 4,Coordinates 5,Coordinates 6,Coordinates 7,Coordinates 8,Coordinates 9,Coordinates 10,Coordinates 11,Coordinates 12,Coordinates 13,Coordinates 14,Coordinates 15,Coordinates 16,Coordinates 17,Coordinates 18,Coordinates 19,Video titles,Video URL 1,Video URL 2,Video URL 3,Further information,Further information URL 1,Further information URL 2,Word of the week,Word of the week URL,Image attribution,Image URL
https://maps.slq.qld.gov.au/iyil/view/11,Giabal,Guy-a-bull,"Budgerie djanahn, which means 'hello [good day]' in Giabal, one of the languages of the Toowoomba region. The Giabal language region includes the landscape within the local government boundaries of the Toowoomba Regional Council, particularly Toowoomba south to Allora and west to Millmerran.","http://onesearch.slq.qld.gov.au/primo-explore/search?query=usertag,contains,aiatsis%20language%20code%20d41&vid=SLQ",Paiamba;Gomaingguru,,Hello - Budgerie djanahn; Hello friend - Budgerie djanahn bandji; Bird - djui; Echidna - djumbin ; Fish - gool; Kangaroo - gooraman; Koala - gua; Snake - wenge; Grass - woodyun; Home/Camp - gundu; Land - djah; Water - goong; River - warril; Sun - djanahn,D41,https://collection.aiatsis.gov.au/austlang/language/D41,"The Giabal language region includes the landscape within the local government boundaries of the Toowoomba Regional Council, particularly Toowoomba south to Allora and west to Millmerran.","Toowoomba south, Allora, Millmerran","-27.576,151.954","-28.033333,151.983333","-27.8793294,151.2658303",,,,,,,,,,,,,,,,,Video 1: Jeff Chesters,https://vimeo.com/241475189,,,"Yugambeh Museum, Language and Heritage Research Centre",http://www.yugambeh.com,,djali,http://blogs.slq.qld.gov.au/ilq/2019/07/23/2019-international-year-of-indigenous-languages-word-of-the-week-week-thirty/,"Aerial view of Allora, Queensland, 1951, John Oxley Library, Record number: 21218471690002061",http://onesearch.slq.qld.gov.au/permalink/f/1upgmng/slq_alma21218471690002061
https://maps.slq.qld.gov.au/iyil/view/12,Gangalu,Gun-gah-loo,"Binbee garri, hello [good day] in Gangulu, a language of the Comet River headwaters in Central Queensland. The Gangulu language region includes the towns of Clermont and Springsure extending south towards the Dawson River.","http://onesearch.slq.qld.gov.au/primo-explore/search?query=usertag,contains,aiatsis%20language%20code%20e40&vid=SLQ",Gangulu; Kangulu; Kanolu; Kaangooloo; Khangulu,,Hello - Binbi garri; Hello friend - Binbi garri waminda; Bird - dhibila; Echidna - ganilabadhi; Fish - winna; Kangaroo - wura; Koala - gula; Snake - munda; Grass - wudhun; Home/Camp - yamba; Land - nhandhi; Rain/Water - gamu; River - balbara; Sun - garri,E40,https://collection.aiatsis.gov.au/austlang/language/E40,The Gangulu language region includes the towns of Clermont and Springsure extending south towards the Dawson River.,"Clermont, Springsure, Banana, Dawson River, Gracemere, Rockhampton & South Rockhampton, Theodore, Biloela","-22.8318856,147.6290307","-24.1146294,148.0873686","-24.472222,150.128056","-24.972783,150.072147","-23.4556202,150.4529812","-23.3858273,150.5173844","-24.9452242,150.0765429","-24.3976694,150.5164324",,,,,,,,,,,,Video 1: Steve Kemp; Video 2: Kaitlyn Lodewikus,https://vimeo.com/236913528,https://vimeo.com/240489827,,Central Queensland Language Centre,http://www.gidarjil.com.au/what-we-do/language,,dhambu,http://blogs.slq.qld.gov.au/ilq/2019/06/18/2019-international-year-of-indigenous-languages-word-of-the-week-week-twenty-five/,"Portrait of Friday from the Biloela District, 1937, John Oxley Library, Record number: 277483",http://onesearch.slq.qld.gov.au/primo-explore/fulldisplay?docid=slq_digitool277483&context=L&vid=SLQ&search_scope=DT&tab=dt&lang=en_US
https://maps.slq.qld.gov.au/iyil/view/13,Gubbi Gubbi,Gub-bee Gub-bee,"Ngara, which means 'hello' in Gubbi Gubbi the language of the Sunshine Coast region. The Gubbi Gubbi language region includes the landscape within the local government boundaries of the Sunshine Coast Council and Gympie Regional Council, particularly the towns of Caloundra, Noosa, Gympie and extending north towards Maryborough and south to Caboolture.","http://onesearch.slq.qld.gov.au/primo-explore/search?query=usertag,contains,aiatsis%20language%20code%20e29&vid=SLQ",Kabi Kabi; Cabbee; Carbi; Gabi Gabi,,Hello - Ngara; Hello friend - Ngara mandji; Bird - djui; Echidna - gagar; Fish - guyu; Kangaroo - mari; Koala - gularu; Grass - baan; Home/Camp - gundu; Land - djaa; River - girar; Sun - deerum; Water - gung,E29,https://collection.aiatsis.gov.au/austlang/language/E29,"The Gubbi Gubbi language region includes the landscape within the local government boundaries of the Sunshine Coast Council and Gympie Regional Council, particularly the towns of Caloundra, Noosa, Gympie and extending north towards Maryborough and south to Caboolture.","Sunshine Coast, Gympie, Caloundra, Noosa, Maryborough, Caboolture","-26.65,153.066667","-26.1833529,152.6657456","-26.799,153.133","-26.3645433,152.9676695","-25.5232627,152.6970636","-27.066667,152.966667",,,,,,,,,,,,,,Video 1: Eve Fesl,https://vimeo.com/141599102,,,Central Queensland Language Centre,http://www.gidarjil.com.au/what-we-do/language,,,,"Emma and Willie Dunn of the Gympie District, John Oxley Library, Record number: 276095",http://onesearch.slq.qld.gov.au/permalink/f/1oppkg1/slq_digitool276095
https://maps.slq.qld.gov.au/iyil/view/14,Gudang,Goo-dung,"Mita dju, which means hello [good day] in Gudang one of the languages from the tip of Cape York. The Gudang language region includes the landscape within the local government boundaries of the Northern Peninsula Area Regional Council, particularly the localities of Somerset, Albany Passage and Newcastle Bay extending north to the Tip.","http://onesearch.slq.qld.gov.au/primo-explore/search?query=usertag,contains,aiatsis%20language%20code%20y191&vid=SLQ",Gootung,,Good day - Mita dju; Hello friend - Mita dju keimagi; Bird - djui; Dugong - wattei; Fish - wappi; Kangaroo - ipamu; Snake - wachiri; Grass - untinya; Home/Camp - ikua; Land - umpa; Water - ipi; River - dungir; Sun - inga,Y191,https://collection.aiatsis.gov.au/austlang/language/Y191,"The Gudang language region includes the landscape within the local government boundaries of the Northern Peninsula Area Regional Council, particularly the localities of Somerset, Albany Passage and Newcastle Bay extending north to the Tip.","Northern Peninsula Area, Somerset, Albany Passage, Newcastle Bay","-10.9806627,142.318772","-10.8096277,142.5371466","-10.7284137,142.6039235","-10.8837059,142.6116923",,,,,,,,,,,,,,,,,,,,Pama Language Centre,https://www.pamacentre.org.au/,,aigi,http://blogs.slq.qld.gov.au/ilq/2019/03/13/2019-international-year-of-indigenous-languages-word-of-the-week-week-eleven/,"Men and boys from Cape York, 1913, John Oxley Library, Record number: 277083",http://onesearch.slq.qld.gov.au/permalink/f/1upgmng/slq_digitool277083
https://maps.slq.qld.gov.au/iyil/view/15,Gunggari,Goon-gah-ree,"Yowallah, hello in Gunggari the language of the Maranoa River. The Gunggari language region of South West Queensland includes the landscape within the local government boundaries of the Maranoa Shire Council, particularly the towns of Mitchell, Amby, Dunkeld and Mungallala and the properties of Forest Vale and North Yanco.","http://onesearch.slq.qld.gov.au/primo-explore/search?query=usertag,contains,aiatsis%20language%20code%20d37&vid=SLQ",Gungurri; Kogai; Ungorri,,Hello - Yowalla; Hello friend - Yowalla mirr-mirr; Bird - noangbil; Echidna - budbudda; Fish - guyu; Kangaroo - ngaru; Koala - didany; Snake - munda; Grass - bugan; Home/Camp - yumba; Land - dhandi; Rain/Water - amu; River - baru; Sun - duru,D37,https://collection.aiatsis.gov.au/austlang/language/D37,"The Gunggari language region of South West Queensland includes the landscape within the local government boundaries of the Maranoa Shire Council, particularly the towns of Mitchell, Amby, Dunkeld and Mungallala and the properties of Forest Vale and North Yanco.","Maranoa Shire, Mitchell, Amby, Dunkeld, Mungallala, Forest Vale, Morven, Mt Moffatt","-26.5712075,148.0071922","-26.483056,147.966111","-26.5487224,148.1880262","-27.142422,148.0382688","-26.4436309,147.548676","-25.9973584,147.88691","-26.4148464,147.114888","-25.1651667,147.840418",,,,,,,,,,,,Video 1: Aunty Ethel Munn,https://vimeo.com/99494828,,,"Yugambeh Museum, Language and Heritage Research Centre",http://www.yugambeh.com,,,,"Forest Vale Station homestead in 1909, John Oxley Library, Record number: 76117",http://onesearch.slq.qld.gov.au/permalink/f/1upgmng/slq_digitool76117
https://maps.slq.qld.gov.au/iyil/view/16,Gunya,Gun-yah,"Budabai duru, hello [good day] in Gunya, a language of the lower Warrego River in South-West Queensland. The Gunya language region includes the landscape within the local government boundaries of the Paroo Shire Council, taking in Cunnamulla and extending north towards Augathella, east towards Bollon and west towards Thargomindah.","http://onesearch.slq.qld.gov.au/primo-explore/search?query=usertag,contains,aiatsis%20language%20code%20d43&vid=SLQ",Kunya; Kunja; Kurnja,,Hello - Budabai duru; Hello friend - Budabai duru mirr-mirr; Bird - dibiny; Echidna - barbira; Fish - wina; Kangaroo - wura; Koala - didany; Snake - munda; Grass - wudhun; Home/Camp - gundhi; Land - nhandhi; Rain/Water - gamu; River - balbara; Sun - duru,D43,https://collection.aiatsis.gov.au/austlang/language/D43,"The Gunya language region includes the landscape within the local government boundaries of the Paroo Shire Council, taking in Cunnamulla and extending north towards Augathella, east towards Bollon and west towards Thargomindah.","Paroo Shire, Cunnamulla, Augathella, Bollon, Thargomindah, Cheepie, Cooladdi, Cunnamulla North, Warrego River","-27.996939,145.8468053","-28.0760962,145.6877037","-25.7976631,146.5854824","-28.0342054,147.4772228","-27.994444,143.8229332","-26.636063,145.01229","-26.6568813,145.534723","-28.0760962,145.6877037","-29.9085089,145.4128589",,,,,,,,,,,,,,,"Yugambeh Museum, Language and Heritage Research Centre",http://www.yugambeh.com,,,,"Stockyards at Augathella, ca. 1910, John Oxley Library, Record number: 257509",http://onesearch.slq.qld.gov.au/permalink/f/1upgmng/slq_digitool257509
https://maps.slq.qld.gov.au/iyil/view/17,Gureng Gureng,Goo-rang Goo-rang,"Kau, which means 'hello' in Gooreng Gooreng, one of the languages of Central Queensland. Gooreng Gooreng language region includes the towns of Bundaberg, Gin Gin and Miriam Vale extending south towards Childers, inland to Monto and Mt Perry.","http://onesearch.slq.qld.gov.au/primo-explore/search?query=usertag,contains,aiatsis%20language%20code%20e32&vid=SLQ",Gooreng Gooreng; Goreng Goreng; Goeng; Gurang; Goorang Goorang; Korenggoreng,,Hello - Kau; Hello friend - Kau mandji; Good day = Balka wittaberri; Bird - kutyuju; Echidna - gagar; Fish - guyu; Kangaroo - buru; Koala - kulla; Grass - baan; Home/Camp - dhura; Land - dau; Sun - kinmain; Water - kung,E32,https://collection.aiatsis.gov.au/austlang/language/E32,"Gooreng Gooreng language region includes the towns of Bundaberg, Gin Gin and Miriam Vale extending south towards Childers, inland to Monto and Mt Perry.","Bundaberg, Gin Gin, Miriam Vale, Childers, Monto, Mt Perry, Many Peaks, Mundubbera","-24.8669736,152.3509714","-24.990833,151.95","-24.3276986,151.5592448","-25.2370037,152.2685271","-24.8613749,151.1248712","-25.1801838,151.6574578","-24.543911,151.36902","-25.5875194,151.3071601",,,,,,,,,,,,Video 1: Richard Johnson; Video 2: Gail Jackson,https://vimeo.com/141366930,https://vimeo.com/141366941,,Central Queensland Language Centre,http://www.gidarjil.com.au/what-we-do/language,,,,"Gin Gin looking east, ca. 1906, John Oxley Library, Record number: 67124",http://onesearch.slq.qld.gov.au/permalink/f/1upgmng/slq_digitool67124
https://maps.slq.qld.gov.au/iyil/view/18,Iningai,In-un-guy,"Dhuruburra karri, hello [good day] in Iningai, a language of the Thompson River catchment in Central-West Queensland. The Iningai language region includes the landscape within the local government boundaries of the Longreach Regional Council, particularly the towns of Longreach, Barcaldine, Muttaburra and Aramac as well as the properties of Bowen Downs and catchments of Cornish Creek and Alice River.","http://onesearch.slq.qld.gov.au/primo-explore/search?query=usertag,contains,aiatsis%20language%20code%20l41&vid=SLQ",Yiningay; Muttaburra; Tateburra; Yinangay; Yinangi,Mootaburra; Tateburra; Terreburra,Good day - Dhuruburra karri ; Bird - dhibiliny; Echidna - badbirda; Fish - nahbuni; Kangaroo - madyumba; Koala - didany; Snake - munda; Grass - yaku; Home/Camp - yamba; Land - yamba; Rain/Water - kamu; River - balbara; Sun - dhuru,L41,https://collection.aiatsis.gov.au/austlang/language/L41,"The Iningai language region includes the landscape within the local government boundaries of the Longreach Regional Council, particularly the towns of Longreach, Barcaldine, Muttaburra and Aramac as well as the properties of Bowen Downs and catchments of Cornish Creek and Alice River.","Longreach, Barcaldine, Muttaburra, Armamac, Alice River","-23.4405231,144.2504211","-23.5563211,145.293339","-22.5944603,144.5479177","-22.9708387,145.2427726","-19.3320775,146.6060919",,,,,,,,,,,,,,,,,,,Central Queensland Language Centre,http://www.gidarjil.com.au/what-we-do/language,,,,"Droving a mob of sheep at Barcaldine, Queensland, John Oxley Library, Record number: 99183505995902061",http://onesearch.slq.qld.gov.au/permalink/f/1upgmng/slq_alma21218206610002061
https://maps.slq.qld.gov.au/iyil/view/19,Jagara,Jag-a-rah,"Gurumba bigi, hello [good day], in Jagara, one of the Aboriginal languages of South-East Queensland. There is some uncertainty over the status of Jagara as a language, dialect or perhaps a group or clan within the local government boundaries of Ipswich City Council, Lockyer Regional Council and the Somerset Regional Council.","http://onesearch.slq.qld.gov.au/primo-explore/search?query=usertag,contains,aiatsis%20language%20code%20e23&vid=SLQ",Jagera; Yagara; Yugarabul; Yuggera; Yuggerabul,Chepara; Yerongpan,Good day - Gurumba bigi; Welcome/greetings - Wunya; Bird - juwahduwan; Echidna - buneen; Fish - guyurr; Kangaroo - murri; Koala - marrambi; Snake - guttah; Grass - bungil; Home/Camp - ngumbi; Land - dhagun; Rain - juhrram; Sun - bigi,E23,https://collection.aiatsis.gov.au/austlang/language/E23,"There is some uncertainty over the status of Jagara as a language, dialect or perhaps a group or clan within the local government boundaries of Ipswich City Council, Lockyer Regional Council and the Somerset Regional Council.","Ipswich, Lockyer, Boonah, Brisbane Valley, Brisbane Western Suburbs, Greater Brisbane, Esk, Fassifern Valley, Gatton","-27.623,152.76","-27.5179079,152.0769306","-27.9926605,152.6905879","-27.4565,153.0345","-27.4802,153.0122","-27.4697707,153.0251235","-27.233333,152.416667","-27.9763911,152.6089753","-27.5635802,152.2799793",,,,,,,,,,,,,,,"Yugambeh Museum, Language and Heritage Research Centre",http://www.yugambeh.com,,binay,http://blogs.slq.qld.gov.au/ilq/2019/01/29/2019-international-year-of-indigenous-languages-word-of-the-week-week-five/,"Group of children swimming in a creek, Ipswich district, Queensland, 1900-1910, John Oxley Library, Record number: 1543630",http://onesearch.slq.qld.gov.au/permalink/f/1upgmng/slq_digitool1543630
https://maps.slq.qld.gov.au/iyil/view/20,Jandai,Jan-dye,"Maroomba bigi, hello [good day], in Jandai, one of the Aboriginal languages of the Moreton Bay Region in South-East Queensland. The Jandai language region is centred on Stradbroke Island which falls within the local government boundaries of Redland City Council.","http://onesearch.slq.qld.gov.au/primo-explore/search?query=usertag,contains,aiatsis%20language%20code%20e19&vid=SLQ",Janday; Jandewal; Djendewal; Jundai; Goenpul; Jandawal,,Good day - Maroomba bigi; Bird - juwanbinl; Echidna - buneen; Fish - gagarr; Kangaroo - murri; Koala - dumbirrbi; Snake - gabul; Grass - bingil; Home/Camp - humpi; Land - djara; Rain - juhrram; Sun - bigi; Water - dabbil,E19,https://collection.aiatsis.gov.au/austlang/language/E19,The Jandai language region is centred on Stradbroke Island which falls within the local government boundaries of Redland City Council.,"Moreton Bay Region, Stradbroke Island, Redland City","-27.0946084,152.9205918","-27.5323174,153.4626077","-27.5733214,153.3446649",,,,,,,,,,,,,,,,,Video 1: Sandra Delaney,https://vimeo.com/270870649,,,,,,Quandamooka,http://blogs.slq.qld.gov.au/ilq/2019/04/23/2019-international-year-of-indigenous-languages-word-of-the-week-week-seventeen/,"View of Myora Mission, North Stradbroke Island, 1906, John Oxley Library, Record number: 157721",http://onesearch.slq.qld.gov.au/primo-explore/fulldisplay?docid=slq_digitool157721&context=L&vid=SLQ&search_scope=DT&tab=dt&lang=en_US
https://maps.slq.qld.gov.au/iyil/view/21,Jarowair,Yah-ro-wah,"Gamba daru, which means 'hello [good day]' in Jarowair one of the languages of the Toowoomba region. The Jarowair language region includes the landscape within the local government boundaries of the Toowoomba Regional Council, particularly Toowoomba north to Crow's Nest and west to Oakey. Giabal is the Southern neighbour in Toowoomba City.","http://onesearch.slq.qld.gov.au/primo-explore/search?query=usertag,contains,aiatsis%20language%20code%20e81&vid=SLQ",Yarowair; Yarow-wair; Barrunggam; Yarrowair; Yarowwair; Yarrow-weir,,Good day - Gamba daru; Bird - djui; Echidna - djumbin; Fish - wina; Kangaroo - guraman; Koala - gua; Snake - wenge; Grass - banna; Home/Camp - gundu; Land - djah; Water - gowang; River - dungir; Sun - djanan,E81,https://collection.aiatsis.gov.au/austlang/language/E81,Jarowair is related to Wakka Wakka and has many shared words; it also shares words with Barunggam to the west and Giabal to the south.,"Toowoomba, Crows Nest, Oakey, Bell","-27.5598212,151.9506696","-27.266667,152.05","-27.4441771,151.722869","-26.9304715,151.4504787",,,,,,,,,,,,,,,,Video 1: Jeff Chesters,https://vimeo.com/241475189,,,"Yugambeh Museum, Language and Heritage Research Centre",http://www.yugambeh.com,,,,"Queen Street, Crows Nest, ca. 1908, John Oxley Library, Record number: 99183507297602061",http://onesearch.slq.qld.gov.au/permalink/f/1oppkg1/slq_alma21218676030002061
https://maps.slq.qld.gov.au/iyil/view/22,Kalili,Kah-lily,"Migkan duru, hello [good day] in Kullili, a language of the Bulloo River in South-West Queensland. The Kullili language region includes the landscape within the local government boundaries of the Paroo and Bulloo Shire Councils, taking in Eulo and extending west towards Thargomindah taking in the properties of Bulloo Downs and Currawinya.","http://onesearch.slq.qld.gov.au/primo-explore/search?query=usertag,contains,aiatsis%20language%20code%20d30&vid=SLQ",Galali; Kalali; Kunja; Kurnja; Galili; Kullalli; Ngura,,Good day - Migkan duru; Bird - dibuliny; Echidna - barbira; Fish - guyu; Kangaroo - bowerra; Koala - didany; Snake - munda; Grass - wudhun; Home/Camp - gundhi; Land - dhandi; Rain/Water - gamu; River - balbera; Sun - duru,D30,https://collection.aiatsis.gov.au/austlang/language/D30,"Migkan duru, hello [good day] in Kullili, a language of the Bulloo River in South-West Queensland. The Kullili language region includes the landscape within the local government boundaries of the Paroo and Bulloo Shire Councils, taking in Eulo and extending west towards Thargomindah taking in the properties of Bulloo Downs and Currawinya.","Bulloo River, Paroo, Eulo, Thargomindah, Bulloo Downs","-28.71527,142.4986644","-27.996939,145.8468053","-28.1670378,145.0385335","-27.994444,143.8229332","-28.5930539,142.9292822",,,,,,,,,,,,,,,,,,,"Yugambeh Museum, Language and Heritage Research Centre",http://www.yugambeh.com,,,,"Thargomindah from the air, ca 1950, John Oxley Library, Record number: 99183512270202061",http://onesearch.slq.qld.gov.au/permalink/f/1upgmng/slq_alma21219994020002061
https://maps.slq.qld.gov.au/iyil/view/23,Mandandanji,Man-and-dan-gee,"Galang genan, which means 'hello [good day]' in Mandandanji, a language from the Roma district in South-West Queensland. The Mandandanji language region includes the landscape within the local government boundaries of the Maranoa Regional Council, particularly Roma, Yuleba and Surat, then east towards Chinchilla and south-west towards Mitchell and St George.","http://onesearch.slq.qld.gov.au/primo-explore/search?query=usertag,contains,aiatsis%20language%20code%20d44&vid=SLQ",Mandandanyi; Mandandanjdji; Kogai,,Good day - Galang genan; Bird - djui; Emu - ngurin; Fish - guyu; Kangaroo - narragoo; Koala - gua; Snake - munda; Grass - wuthon; Home/Camp - yumba; Land - dandhi; Water - amoo; River - barroo; Sun - duru,D44,https://collection.aiatsis.gov.au/austlang/language/D44,"The Mandandanji language region includes the landscape within the local government boundaries of the Maranoa Regional Council, particularly Roma, Yuleba and Surat, then east towards Chinchilla and south-west towards Mitchell and St George.","Roma, Yuleba, Surat, Chinchilla, Mitchell, St George","-26.5694477,148.7837619","-26.6167554,149.3841005","-27.1558287,149.0611322","-26.7553996,150.6284922","-26.483056,147.966111","-28.0384663,148.5816442",,,,,,,,,,,,,,,,,,"Yugambeh Museum, Language and Heritage Research Centre",http://www.yugambeh.com,,,,"Distant view of Roma, 1899, John Oxley Library, Record number: 99183508110802061",http://onesearch.slq.qld.gov.au/permalink/f/1upgmng/slq_alma21218962100002061
https://maps.slq.qld.gov.au/iyil/view/24,Margany,Mah-gen,"Budabai duru, hello [good day] in Margany, a language of the Paroo and Bulloo River catchments in South-West Queensland. The Margany language region includes the landscape within the local government boundaries of the Quilpie Shire Council, taking in Quilpie, Cheepie and Beechal extending towards Eulo and Thargomindah, as well as the properties of Dynevor Downs and Ardoch.","http://onesearch.slq.qld.gov.au/primo-explore/search?query=usertag,contains,aiatsis%20language%20code%20d42&vid=SLQ",Marganj; Mardigan; Marukanji; Maranganji,,Good day - Budabai duru; Bird - dibiny; Echidna - barbira; Fish - wina; Kangaroo - wura; Koala - didany; Snake - munda; Grass - wudhun; Home/Camp - gundhi; Land - nhandhi; Rain/Water - gamu; River - balbara; Sun - duru,D42,https://collection.aiatsis.gov.au/austlang/language/D42,"The Margany language region includes the landscape within the local government boundaries of the Quilpie Shire Council, taking in Quilpie, Cheepie and Beechal extending towards Eulo and Thargomindah, as well as the properties of Dynevor Downs and Ardoch.","Paroo, Bulloo River, Quilpie, Cheepie, Beechal, Eulo, Thargomindah, Dynevor Downs, Ardoch","-27.996939,145.8468053","-28.71527,142.4986644","-26.616667,144.266667","-26.636063,145.01229","-27.14588,144.728607","-28.1670378,145.0385335","-27.994444,143.8229332","-28.3014517,144.1644629","48.2072096,-97.34229859999999",,,,,,,,,,,,,,,"Yugambeh Museum, Language and Heritage Research Centre",http://www.yugambeh.com,,barbirra,http://blogs.slq.qld.gov.au/ilq/2019/09/17/2019-international-year-of-indigenous-languages-word-of-the-week-week-thirty-eight/,"Street view in Thargomindah, Queensland, 1911, John Oxley Library, Record number: 99183509334002061",http://onesearch.slq.qld.gov.au/permalink/f/1upgmng/slq_alma21219311850002061
https://maps.slq.qld.gov.au/iyil/view/25,Mayi-Kulan,May-ee Koo-lun,"Dharilu yadjilu, hello (good day) in Miyan, a language of North/Central Queensland. The Miyan language region includes the southern headwaters of the Cape River and the Lower Belyando River. It includes localities of Mt Douglas, Bulliwallah and Lake Galilee.",,Mian; Munkibura; Maykulan; Mitakoodi. See also related Mayi languages,,Good day - Dharilu yadjilu; Good day - Binbee karri,G25,https://collection.aiatsis.gov.au/austlang/language/G25,"Cape River, Lower Belyando River, Mt Douglas, Bulliwallah, Lake Galilee, Gregory Range, Middle Norman River, Milgara","Cape River, Lower Belyando River, Mt Douglas, Bulliwallah, Lake Galilee, Gregory Range, Middle Norman River, Milgarra","-20.7399082,145.7703956","-21.9509313,146.6333457","-23.1,142.65","-21.620171,146.630402","-22.3313034,145.8134331","-19,143.0833333","-19.2077947,141.8968713","-20.9175738,142.7027956",,,,,,,,,,,,,,,,North Queensland Regional Aboriginal Corporation Languages Centre,http://www.nqraclc.com.au/,,,,"Aboriginal camp along the Norman River, North Queensland, 1896, John Oxley Library, Record number: 1252079",http://onesearch.slq.qld.gov.au/permalink/f/1upgmng/slq_digitool1252079
https://maps.slq.qld.gov.au/iyil/view/26,Miyan,Mee-yun,"Dharilu yadjilu, hello (good day) in Miyan, a language of North/Central Queensland. The Miyan language region includes the landscape within the local government boundaries of the Central Highlands Regional Council, including the localities of Mt Douglas, Bulliwallah and Lake Galilee.","http://onesearch.slq.qld.gov.au/primo-explore/search?query=usertag,contains,biri&tab=all&search_scope=SLQ_PCI_EBSCO&vid=SLQ&lang=en_US&offset=0",Mian,possibly dialects: Munkibura; Wokkulburra; Wokkelburra; Koombokkaburra; Pegullo-burra; Oncooburra,Hello - Dharilu yadjilu; Hello friend - Dharilu yadjilu yaba; Bird - dhibila; Echidna - babirra; Fish - wina; Kangaroo - wurra; Koala - walmul; Snake - munda; Grass - gindyerra; Home/Camp - yamba; Land - nhani; Rain/Water - gamu; River - balbara; Sun - gari,E50,https://collection.aiatsis.gov.au/austlang/language/E50,"The Miyan language region includes the southern headwaters of the Cape River and the Lower Belyando River. It includes localities of Mt Douglas, Bulliwallah and Lake Galilee.","Cape River, Lower Belyando River, Mt Douglas, Bulliwallah and Lake Galilee.","-20.7399082,145.7703956","-21.9509313,146.6333457","-23.1,142.65","-22.3313034,145.8134331",,,,,,,,,,,,,,,,,,,,North Queensland Regional Aboriginal Corporation Languages Centre,http://www.nqraclc.com.au/,,,,"Albro Station on the Belyando River, ca. 1898, John Oxley Library, Record number: 99183513583202061",http://onesearch.slq.qld.gov.au/permalink/f/1upgmng/slq_alma21220330500002061
https://maps.slq.qld.gov.au/iyil/view/27,Pitta Pitta,Pit-ah Pit-ah,"Budabai duru, hello [good day] in Pitta Pitta, a language of the Western Queensland region. The Pitta Pitta language region includes the landscape within the local government boundaries of the Boulia Shire Council, extending from Boulia north towards Mt Isa.","http://onesearch.slq.qld.gov.au/primo-explore/search?query=usertag,contains,aiatsis%20language%20code%20g6&vid=SLQ",Bitha Bitha; Pitapita; Bitta bitta,,Good day - Budabai duru; Bird - dhibiliny; Echidna - badbirda; Fish - guyu; Kangaroo - wura; Koala - didany; Snake - munda; Grass - wudhun; Home/Camp - yumba; Land - nhandhi; Rain/Water - gamu; River - balbara; Sun - duru,G6,https://collection.aiatsis.gov.au/austlang/language/G6,"The Pitta Pitta language region includes the landscape within the local government boundaries of the Boulia Shire Council, extending from Boulia north towards Mt Isa.","Western Queensland, Boulia, Mt Isa, Fort William","-27.5533328,151.9634109","-22.911306,139.910444","-20.7255748,139.4927085","-24.65,151.3333333",,,,,,,,,,,,,,,,,,,,North Queensland Regional Aboriginal Corporation Languages Centre,http://www.nqraclc.com.au/,,kamula,http://blogs.slq.qld.gov.au/ilq/2019/07/16/2019-international-year-of-indigenous-languages-word-of-the-week-week-twenty-nine/,"Early view of Mount Isa township, 1929, John Oxley Library, Record number: 99183508990002061",http://onesearch.slq.qld.gov.au/permalink/f/1upgmng/slq_alma21219121240002061
https://maps.slq.qld.gov.au/iyil/view/28,Wadjigu,Wad-gee-goo,"Binbi karri, hello [good day] in Wadjigu, a language of the Comet River headwaters in Central Queensland. The Wadjigu language region includes the landscape of the Blackdown Tablelands and the towns of Woorabinda, Springsure and Rolleston.","http://onesearch.slq.qld.gov.au/primo-explore/search?query=usertag,contains,aiatsis%20language%20code%20e39&vid=SLQ",Wadja; Wadya; Wadjainngo; Mandalgu. See also related Birri languages,,Good day - Binbi karri; Bird - dhibiliny; Echidna - badbirda; Fish - winna; Kangaroo - wura; Koala - didany; Snake - kooli; Grass - wudhun; Home/Camp - yamba; Land - nhandhi; Rain/Water - gamu; River - biboora; Sun - duru,E39,https://collection.aiatsis.gov.au/austlang/language/E39,"Blackdown Tablelands, Woorabinda, Springsure, Rolleston, Comet River, Expedition Range","Blackdown Tablelands, Woorabinda, Springsure, Rolleston, Comet River, Expedition Range","-23.8799652,149.1088612","-24.1326508,149.4567091","-24.1146294,148.0873686","-24.4633812,148.6226549","-23.5564573,148.5353637","-24.5,149.0833333",,,,,,,,,,,,,,,,,,Central Queensland Language Centre,http://www.gidarjil.com.au/what-we-do/language,,,,"Beginnings of the Woorabinda Aboriginal Settlement, ca. 1927, John Oxley Library, Record number: 552485",http://onesearch.slq.qld.gov.au/permalink/f/1upgmng/slq_digitool552485
